Name,date,Open,High,Low,Close,volume
HRB,1-25-22,32.66,32.74,32.34,32,2315337
HRL,1-25-22,38,38.235,37.6775,38,3079988
HRS,1-25-22,83.9,84.76,83.41,84,1610414
HSIC,1-25-22,73.185,73.49,72.28,72,893934
HST,1-25-22,13.81,13.93,13.485,14,9534204
HSY,1-25-22,84.91,85.208,83.03,84,2127117
HUM,1-25-22,166.22,166.81,163.11,163,537224
IBM,1-25-22,122.1,124.23,121.64,122,5445956
ICE,1-25-22,50.514,50.72,49.282,50,4532145
IDXX,1-25-22,66.18,66.73,65.57,66,761234
IFF,1-25-22,110.14,111.31,108.08,110,1261364
ILMN,1-25-22,176.62,179.04,173.68,174,1028507
INCY,1-25-22,78.48,84.2,78.12,78,2338749
INFO,1-25-22,28.13,28.42,27.84,28,531640
INTC,1-25-22,29.99,30.215,29.57,30,26440976
INTU,1-25-22,93.47,93.66,91.59,92,1310175
IPG,1-25-22,21.98,22.1,21.675,22,3460848
IP,1-25-22,34.98,35.01,32.5,33,14645182
IQV,1-25-22,63.39,64,62.65,63,925242
IRM,1-25-22,25.48,25.49,25.16,25,1373226
IR,1-25-22,50.05,50.43,48.76,49,2704222
ISRG,1-25-22,187.9598,190.2021,185.5831,186,1381716
ITW,1-25-22,84.05,84.05,80.95,81,1654604
IT,1-25-22,84.68,85.94,83.06,83,435916
IVZ,1-25-22,29.27,29.35,28.53,29,5248852
JBHT,1-25-22,68.69,69.87,68.02,69,1778609
JCI,1-25-22,34.4084,36.0105,33.5811,36,22872030
JEC,1-25-22,37.12,37.7,36.65,37,833715
JNJ,1-25-22,96.72,97.69,96.04,96,9350181
JNPR,1-25-22,26.11,26.22,25.86,26,5316489
JPM,1-25-22,56.48,56.85,55.6,56,21114360
JWN,1-25-22,47.93,48.19,46.76,47,3193809
KEY,1-25-22,11.28,11.31,10.81,11,18892871
KHC,1-25-22,73.7,74.67,73.3401,74,4123073
KIM,1-25-22,26.6,26.87,26.18,26,3475661
KLAC,1-25-22,65.02,65.26,64.56,65,1251584
KMB,1-25-22,123.22,125.54,121.5,123,5126258
KMI,1-25-22,15.14,15.735,14.18,14,36429253
KMX,1-25-22,45.68,45.86,44.9,45,3055869
KORS,1-25-22,38.12,38.37,36.57,37,3301534
KO,1-25-22,42.24,42.5,41.93,42,12505160
KR,1-25-22,37.26,37.355,36.58,37,10866603
KSS,1-25-22,48.19,48.37,47.23,47,1943808
KSU,1-25-22,67.13,67.175,64.62,65,1939704
K,1-25-22,71.2,71.65,70.44,71,1289336
LB,1-25-22,95.81,96.39,94.93,95,1752709
LEG,1-25-22,39.34,39.94,39.11,39,1228006
LEN,1-25-22,41.0784,41.2353,39.549,40,4624595
LH,1-25-22,112.8,113.39,110.84,111,641211
LKQ,1-25-22,26.72,26.9,25.52,26,1543543
LLL,1-25-22,111.56,111.84,110.14,110,347462
LLY,1-25-22,82.5,83.2,81.62,82,2632771
LMT,1-25-22,211.84,212.75,210,211,1792145
LNC,1-25-22,39.4,39.62,38.4,39,2698154
LNT,1-25-22,31.545,31.6,31.035,31,1164556
LOW,1-25-22,70.66,71,69.8401,70,5640063
LRCX,1-25-22,69.17,69.17,67.83,68,2588566
LUK,1-25-22,16.75,16.87,16.32,16,2286034
LUV,1-25-22,39.35,39.38,38.13,38,9441245
LYB,1-25-22,78.5,78.58,75.8,76,4050070
L,1-25-22,34.91,34.95,34.15,34,1016050
MAA,1-25-22,91.49,92.94,90.895,93,680155
MAC,1-25-22,78.31,79.21,76.77,78,760025
MAR,1-25-22,62.4,62.4,59.995,60,3230982
MAS,1-25-22,25.69,25.72,25.31,25,5516273
MAT,1-25-22,27.15,27.6,26.715,27,7968952
MA,1-25-22,88.03,88.19,86.65,87,5110537
MCD,1-25-22,121.85,121.9,118.2,119,15141460
MCHP,1-25-22,43.02,43.85,42.58,43,2710732
MCK,1-25-22,170.75,172.91,169.8,170,2012949
MCO,1-25-22,88.42,88.93,86.61,87,1241625
MDLZ,1-25-22,41.73,41.79,40.16,40,13465201
MDT,1-25-22,75.9,76.54,75.61,76,5935683
MET,1-25-22,43.78,44.19,42.92,43,6082140
MGM,1-25-22,19.4,19.75,18.86,19,4976722
MHK,1-25-22,166.06,167.07,164.2,164,538994
MKC,1-25-22,81.66,81.855,80.56,81,862683
MLM,1-25-22,122.78,123.38,116.66,117,877168
MMC,1-25-22,52.27,52.3,51.54,52,2250791
MMM,1-25-22,138.96,139.37,137.53,138,2805458
MNST,1-25-22,47.7533,47.95,46.63,47,2981628
MON,1-25-22,91.43,91.43,87.18,87,3687634
MOS,1-25-22,23.22,23.22,22.16,22,7810950
MO,1-25-22,58.49,59.14,58.27,58,6677752
MPC,1-25-22,42.17,43.23,40.67,41,5836451
MRK,1-25-22,51.35,51.44,50.761,51,9280537
MRO,1-25-22,8.75,9.19,8.115,8,19509580
MSFT,1-25-22,51.94,52.65,51.65,52,34707717
MSI,1-25-22,61.93,62.87,61.59,62,881480
MS,1-25-22,25.46,25.51,24.94,25,20194627
MTB,1-25-22,104.17,104.46,101.51,102,1607126
MTD,1-25-22,316.09,319.35,314.21,316,203432
MU,1-25-22,11.06,11.17,10.47,10,23874846
MYL,1-25-22,52.96,53.63,52.4,53,3482167
M,1-25-22,41.25,41.46,39.25,39,7357309
NAVI,1-25-22,9.2,9.24,8.82,9,5801317
NBL,1-25-22,28.2,29.345,27.24,27,5457090
NCLH,1-25-22,47.85,48.79,47.24,47,1438755
NDAQ,1-25-22,57.54,57.99,56.56,57,1075409
NEE,1-25-22,106.72,107.025,105.47,106,2133278
NEM,1-25-22,16.94,17.799,16.87,18,9736907
NFLX,1-25-22,99.78,102.68,99,99,20321102
NFX,1-25-22,25.19,26.25,24.445,24,3294241
NI,1-25-22,20.24,20.43,20.13,20,3481783
NKE,1-25-22,61.09,61.3,60.62,61,10383418
NLSN,1-25-22,45.36,46.565,44.64,45,1712763
NOC,1-25-22,184.09,184.6,181.62,182,987906
NOV,1-25-22,30.62,30.91,29.66,30,5903770
NRG,1-25-22,9.63,9.76,8.93,9,7453246
NSC,1-25-22,68.64,69.36,67.51,68,1704231
NTAP,1-25-22,21.56,21.575,21.18,21,3262547
NTRS,1-25-22,59.94,60.277,58.74,59,2031973
NUE,1-25-22,35.27,35.58,34.82,35,2326457
NVDA,1-25-22,28.44,28.765,28.355,28,6768203
NWL,1-25-22,36.8,37.48,36.671,37,5988299
NWSA,1-25-22,12.66,12.725,12.46,13,3245861
NWS,1-25-22,12.97,13.05,12.78,13,818862
OKE,1-25-22,24.41,25.96,23.61,24,4499988
OMC,1-25-22,70.25,70.73,69.77,70,1353624
ORCL,1-25-22,34.58,34.94,34.3,34,16793613
ORLY,1-25-22,243.68,247,240.39,244,1393044
OXY,1-25-22,63.01,64.3,61.73,62,5622683
O,1-25-22,54.12,54.72,53.612,54,2039114
PAYX,1-25-22,48.04,48.15,47.3,47,2094653
PBCT,1-25-22,13.9,13.9,13.62,14,7303952
PCAR,1-25-22,46.41,46.41,45.611,46,2193137
PCG,1-25-22,52.41,52.45,51.44,52,2125099
PCLN,1-25-22,1117.41,1126.56,1097.88,1098,428074
PDCO,1-25-22,40.31,40.78,40,40,1148850
PEG,1-25-22,39.88,39.955,38.75,39,3862333
PEP,1-25-22,95.92,96.83,95.53,96,4407002
PFE,1-25-22,30.83,30.91,30.42,31,28760238
PFG,1-25-22,37.87,38.02,37.15,37,2162526
PGR,1-25-22,29.94,30,29.46,30,3749168
PG,1-25-22,77.2,77.36,76.5571,77,9870407
PHM,1-25-22,16.55,16.78,15.82,16,9450566
PH,1-25-22,88.85,89.93,87.82,88,1951822
PKG,1-25-22,53.37,53.82,49.9,50,3765769
PKI,1-25-22,48.85,49.13,48.24,48,464541
PLD,1-25-22,38.64,39.01,38.08,38,4385285
PM,1-25-22,87.05,87.6,86.51,87,3258759
PNC,1-25-22,85.67,85.81,82.54,83,3661573
PNR,1-25-22,43.99,44.4,43.51,44,1943972
PNW,1-25-22,64.13,64.31,63.5,64,687613
PPG,1-25-22,92.81,93.32,90.93,91,1623206
PPL,1-25-22,33.98,34.17,33.71,34,4359619
PRGO,1-25-22,149.09,151.18,148.43,149,1807869
PRU,1-25-22,69.52,70.12,67.78,68,2669310
PSA,1-25-22,247.98,251.49,246.38,248,918042
PSX,1-25-22,79.07,79.74,76.173,76,4273699
PVH,1-25-22,69.51,69.73,67.26,68,944077
PWR,1-25-22,17.79,18.06,17.64,18,4148320
PXD,1-25-22,110.45,113.33,107.6,108,2603878
PX,1-25-22,97.6,98.15,96,96,1400015
PYPL,1-25-22,31.98,31.98,31.35,31,7591779
QCOM,1-25-22,47.97,48.39,47.52,48,9365810
QRVO,1-25-22,40.77,40.81,39.48,40,1363342
RCL,1-25-22,85.84,86.33,83.05,83,2113250
REGN,1-25-22,468.53,482.27,465.11,473,920223
REG,1-25-22,69.9,70.69,69.18,70,875472
RE,1-25-22,172.2,173.25,169.585,170,379816
RF,1-25-22,7.87,7.91,7.55,8,18528429
RHI,1-25-22,43.38,43.38,42.65,43,727625
RHT,1-25-22,72.27,72.76,71.53,72,1759721
RJF,1-25-22,45,45.19,42.65,43,2337276
RL,1-25-22,106.94,107.85,105.05,107,904175
RMD,1-25-22,57.79,59.65,57.7,59,1875678
ROK,1-25-22,91.46,91.83,89.68,91,1380793
ROP,1-25-22,168.28,168.68,165.94,166,525364
ROST,1-25-22,54.08,54.3499,53.4,54,2208357
RRC,1-25-22,25.73,26.43,24.49,25,5398627
RSG,1-25-22,42.96,43,42.31,42,1841449
RTN,1-25-22,118.69,119.64,117.68,119,1987739
SBAC,1-25-22,93.85,96.33,92.69,94,2158953
SBUX,1-25-22,59.36,59.38,57.61,58,13554262
SCG,1-25-22,61.15,61.22,60.27,61,674992
SCHW,1-25-22,25.72,25.95,25.12,25,15281655
SEE,1-25-22,40.88,40.93,38.865,39,1778643
SHW,1-25-22,248.4,249.68,243.94,244,865553
SIG,1-25-22,122.4,122.4,117.9,119,950386
SJM,1-25-22,122.43,123.6185,121.68,122,733598
SLB,1-25-22,63.9,66.13,63.23,63,13865329
SLG,1-25-22,102.29,103.81,101.28,102,1047846
SNA,1-25-22,153,154.6,152.5623,153,829603
SNI,1-25-22,58.9,59,58.21,59,928521
SNPS,1-25-22,41.55,41.958,41,41,973179
SO,1-25-22,47.42,47.52,47.09,47,4287088
SPGI,1-25-22,85.26,86.51,83.66,84,1310732
SPG,1-25-22,187.37,189.06,185.05,185,1239076
SRCL,1-25-22,117.81,117.9,116.67,117,562751
SRE,1-25-22,93.23,93.85,91.83,92,968927
STI,1-25-22,35.14,35.225,34.05,34,10558091
STT,1-25-22,55.41,55.59,54.19,54,3622111
STX,1-25-22,27.61,27.69,26.35,26,6461757
STZ,1-25-22,149.3,149.5,147.16,148,1608713
SWKS,1-25-22,66.85,66.92,65.492,66,3068996
SWK,1-25-22,93.44,94.63,92.91,94,1731256
SYF,1-25-22,29.08,29.25,28.39,28,9094445
SYK,1-25-22,93.77,95.02,93.41,94,2693895
SYMC,1-25-22,19.44,19.44,18.81,19,6465594
SYY,1-25-22,39.61,39.64,38.97,39,6492612
TAP,1-25-22,88.52,88.8,87.49,88,1396211
TDG,1-25-22,223.09,223.24,219.85,220,386138
TEL,1-25-22,58,58.17,56.33,56,2019278
TGT,1-25-22,69.77,69.99,68.85,69,5312160
TIF,1-25-22,61.61,61.76,60.62,61,3220493
TJX,1-25-22,69.07,69.32,68.23,69,2408766
TMK,1-25-22,52.93,53.15,52.18,52,587351
TMO,1-25-22,134.73,136.25,134.28,135,1320450
TPR,1-25-22,32.06,32.17,30.181,30,10744503
TRIP,1-25-22,70.76,71.01,69.23,69,1117965
TROW,1-25-22,67.08,67.34,65.29,65,1640791
TRV,1-25-22,102.53,103.4,101.55,102,2930028
TSCO,1-25-22,84.67,85.24,83.42,84,1314310
TSN,1-25-22,51.22,51.96,50.99,51,4868250
TSS,1-25-22,45.47,45.85,44.71,45,2549327
TWX,1-25-22,70.93,70.93,69.58,70,5001108
TXN,1-25-22,50.35,51.005,50,50,7651306
TXT,1-25-22,37.4,37.48,36.75,37,2372208
T,1-25-22,35.19,35.43,34.77,35,30264443
UAA,1-25-22,35.375,35.4,33.895,34,7125316
UAL,1-25-22,46.91,47.26,46.34,46,5578372
UDR,1-25-22,35.74,36.08,35.27,35,1756427
UHS,1-25-22,107.25,109.41,107.25,108,637081
ULTA,1-25-22,178.5,179.785,175.25,176,873665
UNH,1-25-22,114.52,115.31,112.85,113,2908450
UNM,1-25-22,27.87,28.09,27.35,27,2504079
UNP,1-25-22,69.66,69.77,68.66,69,7171404
UPS,1-25-22,89.97,90.26,89.16,89,2069802
URI,1-25-22,56.68,57.12,54.51,55,3017282
USB,1-25-22,39.29,39.35,38.23,38,10258698
UTX,1-25-22,85.98,86.15,84.69,85,10444034
VAR,1-25-22,75.95,76.6,75.43,76,768013
VFC,1-25-22,58,58.31,57.5,58,2955344
VIAB,1-25-22,42.87,43.0282,41.78,42,3292572
VLO,1-25-22,67.55,69.35,65.06,65,6063339
VMC,1-25-22,84.65,85.61,82.53,83,937418
VNO,1-25-22,90.66,91.88,89.99,90,627446
VRSK,1-25-22,70.78,71.35,69.5,70,1498381
VRSN,1-25-22,74.73,75.66,74.15,75,648294
VRTX,1-25-22,94.24,95.17,92.01,92,2665424
VTR,1-25-22,55.5,55.88,54.82,55,2744279
VZ,1-25-22,47.08,47.78,46.54,47,24298809
V,1-25-22,72.76,72.91,71.58,72,9126184
WAT,1-25-22,127.03,129.98,126.75,128,996221
WBA,1-25-22,80.62,80.94,78.56,79,3405804
WDC,1-25-22,44.74,44.74,42.28,42,5467115
WEC,1-25-22,53.64,53.75,53.01,53,2158656
WFC,1-25-22,48.91,48.98,47.62,48,23440754
WHR,1-25-22,132.74,134.545,131.05,133,1268421
WLTW,1-25-22,111.32,114.63,110,110,703799
WMB,1-25-22,19.31,21.79,18.24,18,20556852
WMT,1-25-22,62.78,63.82,62.55,63,12823445
WM,1-25-22,52.92,52.92,52.09,52,1748218
WRK,1-25-22,34.07,34.19,31.53,32,8386684
WU,1-25-22,17.35,17.4,16.89,17,5482613
WYNN,1-25-22,60.98,63.75,60.17,61,5653956
WYN,1-25-22,67.04,67.62,63.54,64,2123214
WY,1-25-22,25.3,25.38,24.45,25,3745778
XEC,1-25-22,82.39,84.5,75.58,76,1812371
XEL,1-25-22,36.65,36.76,36.295,37,2343133
XLNX,1-25-22,47.32,48.31,47.32,48,3574831
XL,1-25-22,35.21,35.265,34.71,35,2581150
XOM,1-25-22,75.75,76.34,73.9,74,17086643
XRAY,1-25-22,57.45,57.83,57.215,57,839018
XRX,1-25-22,36.16,36.76,35.76,36,2383653
XYL,1-25-22,33.91,33.99,33.51,34,1133922
YUM,1-25-22,68.77,69.31,67.35,67,4972651
ZBH,1-25-22,98.47,99.79,98.47,99,1072317
ZION,1-25-22,21.36,21.43,20.33,20,5023437
ZTS,1-25-22,43.25,43.765,43.06,43,2364183
AAL,1-26-22,38.73,39.75,38.44,40,8099029
AAPL,1-26-22,99.93,100.88,98.07,100,75077002
AAP,1-26-22,145.44,152.71,144.76,151,1156110
ABBV,1-26-22,59.01,59.27,57.21,58,7421073
ABC,1-26-22,91.41,91.59,90.61,91,1327540
ABT,1-26-22,39.86,40.44,39.645,40,5360386
ACN,1-26-22,101.79,103.13,101.45,103,2925601
ADBE,1-26-22,87.26,87.58,85.47,87,2746345
ADI,1-26-22,51.34,51.96,50.9001,51,2362688
ADM,1-26-22,32.88,33.65,32.49,34,4390895
ADP,1-26-22,80.09,81.45,80.05,81,1665207
ADSK,1-26-22,48.29,48.67,47.3935,48,2046693
ADS,1-26-22,246.05,250.82,243.615,250,930892
AEE,1-26-22,42.76,43.42,42.55,43,1621663
AEP,1-26-22,58,58.97,57.87,58,3176471
AES,1-26-22,8.81,9.1,8.77,9,4371986
AET,1-26-22,105.65,105.835,103.92,105,2466436
AFL,1-26-22,57.03,57.81,56.94,58,1589373
AGN,1-26-22,296.19,297.37,292.66,295,1862389
AIG,1-26-22,56.23,56.64,55.585,56,11816847
AIV,1-26-22,37.78,38.73,37.75,39,1050207
AIZ,1-26-22,78.34,79.8,78.2425,79,521461
AJG,1-26-22,37.12,37.58,37,37,831978
AKAM,1-26-22,45.86,46.42,45.26,46,2256567
ALB,1-26-22,50.37,52.47,50.08,52,1524251
ALGN,1-26-22,60.47,62.34,59.94,62,342371
ALK,1-26-22,70.15,71.36,68.87,71,1430060
ALLE,1-26-22,59.04,60.12,58.775,60,638047
ALL,1-26-22,58.05,58.68,57.88,58,2185096
ALXN,1-26-22,155.12,156.29,150.06,153,1524857
AMAT,1-26-22,17.05,17.48,17,17,15786662
AMD,1-26-22,2.14,2.15,2.03,2,11097391
AME,1-26-22,46.24,46.72,46.08,47,1815198
AMGN,1-26-22,152.78,155.23,151.09,154,3645490
AMG,1-26-22,126.88,132.225,126.8601,131,701474
AMP,1-26-22,91,92.95,90.455,92,1952912
AMT,1-26-22,92,93.69,91.9,92,2795019
AMZN,1-26-22,603.45,604.5,590.38,601,3765655
ANDV,1-26-22,86.69,86.92,84.715,87,2185214
ANSS,1-26-22,85.35,87.055,84.73,87,298896
ANTM,1-26-22,138.53,139.71,136.585,138,1879472
AON,1-26-22,86.19,86.75,85.65,86,1113410
AOS,1-26-22,32.235,34.455,32.235,34,3679962
APA,1-26-22,38.35,38.81,37.08,38,7572498
APC,1-26-22,33.23,34.71,32.47,35,10236943
APD,1-26-22,117.29,119.58,116.45,118,1212713
APH,1-26-22,48.34,48.98,48.3,49,1822990
ARE,1-26-22,77.72,79.02,77.72,79,611080
ARNC,1-26-22,20.67,21.54,20.295,21,12186627
ATVI,1-26-22,34.85,35.46,34.83,35,5502524
AVB,1-26-22,174.73,178.5,174.73,178,881853
AVGO,1-26-22,125,126.5075,124,124,11913374
AVY,1-26-22,58.07,59.94,57.62,60,743020
AWK,1-26-22,61.74,62.51,61.51,62,999899
AXP,1-26-22,55.2,55.74,54.96,55,12844794
AYI,1-26-22,194.44,197.08,193.85,195,542980
AZO,1-26-22,731.11,745.57,731.11,744,231038
A,1-26-22,37.89,37.96,37.36,38,1755032
BAC,1-26-22,13.07,13.35,13.04,13,124246906
BAX,1-26-22,36.14,36.56,35.98,37,2262784
BA,1-26-22,124.98,128.15,124.5,128,5432566
BBT,1-26-22,31.22,31.59,30.99,31,6050497
BBY,1-26-22,27.14,28.13,27.0201,28,4160894
BDX,1-26-22,144.77,145.86,143.67,146,775817
BEN,1-26-22,32.67,33.41,32.55,33,3871546
BF.B,1-26-22,46.3,47.3716,46.3,47,1234588
BIIB,1-26-22,262.76,264.48,257.78,260,2108156
BK,1-26-22,34.75,35.73,34.75,36,7427686
BLK,1-26-22,292.46,300.43,291.265,299,1066418
BLL,1-26-22,33.5,34.045,33.355,34,1656348
BMY,1-26-22,63.03,63.05,61.92,63,5531497
BRK.B,1-26-22,124.57,126.52,124.57,126,3694925
BSX,1-26-22,17.62,17.66,17.33,17,10804083
BWA,1-26-22,28.83,28.99,28.46,29,2407510
BXP,1-26-22,118.44,120.69,118.44,120,726336
CAG,1-26-22,39.26,39.83,39.03,40,2109174
CAH,1-26-22,81.5,82.84,80.77,83,1893401
CAT,1-26-22,58.4,59.66,58.09,59,8141879
CA,1-26-22,26.2,27.05,26.2,27,4212415
CBG,1-26-22,27.41,28.21,27.41,28,5376855
CBOE,1-26-22,63.81,64.17,63.5,64,627943
CBS,1-26-22,46.7,47.71,46.43,48,3746035
CB,1-26-22,108.51,109.76,108,109,2669505
CCI,1-26-22,82.54,84.39,82.2,84,2952670
CCL,1-26-22,49.22,50.07,48.85,50,5548683
CDNS,1-26-22,18.92,19.43,18.85,19,3364086
CELG,1-26-22,107.06,107.58,104,106,4502405
CERN,1-26-22,56.2,56.7125,55.91,57,2201103
CFG,1-26-22,19.97,20.57,19.97,20,16250899
CF,1-26-22,28.47,29.85,28,29,4090399
CHD,1-26-22,39.97,40.37,39.755,40,2318846
CHK,1-26-22,3.08,3.25,2.88,3,28367457
CHRW,1-26-22,63.1,64.35,62.73,64,2391755
CHTR,1-26-22,172.71,175.94,170.15,172,1193777
CINF,1-26-22,54.32,55.2,54.32,55,685587
CI,1-26-22,137.1,137.445,134.33,135,1151032
CLX,1-26-22,125.4,126.731,124.45,126,1574270
CL,1-26-22,64.01,64.81,63.98,64,3658934
CMA,1-26-22,32.31,33.33,32.31,33,3041696
CMCSA,1-26-22,27.03,27.505,26.975,27,31481686
CME,1-26-22,85.25,86.71,84.45,86,1392183
CMG,1-26-22,442,449.9,440.01,448,766957
CMI,1-26-22,84.47,85.94,83.53,85,2569145
CMS,1-26-22,36.49,37.255,36.435,37,3403697
CNC,1-26-22,60.72,61.12,59.01,60,2268849
CNP,1-26-22,17.2,17.48,17.2,17,3556405
COF,1-26-22,59.1,60.495,59.1,60,5619896
COG,1-26-22,18.81,19.5,18.58,19,6170558
COL,1-26-22,81.95,83.74,80.73,82,1664447
COO,1-26-22,126.13,129.75,124.5,129,479877
COP,1-26-22,35.07,35.91,33.44,35,28696178
COST,1-26-22,150.78,151.72,148.3001,149,2828570
COTY,1-26-22,22.9,23.39,22.47,23,1027392
CPB,1-26-22,54.62,55.17,54.51,55,1617624
CRM,1-26-22,69.96,70.1,69.22,70,2931184
CSCO,1-26-22,23.24,23.851,23.24,24,25162200
CSRA,1-26-22,26.54,27.32,26.06,27,1540117
CSX,1-26-22,22.1481,22.35,22.01,22,9213478
CTAS,1-26-22,82.02,83.33,81.98,83,687009
CTL,1-26-22,23.83,24.73,23.82,25,5288742
CTSH,1-26-22,61.04,62.11,60.66,62,4957886
CTXS,1-26-22,66.41,68.4,65.7,68,1536954
CVS,1-26-22,94.13,94.51,93.42,94,4528963
CVX,1-26-22,81.97,84.5,81.35,84,12191392
CXO,1-26-22,83.29,88.63,81.62,88,2551024
C,1-26-22,39.6,40.79,39.5,41,23508444
DAL,1-26-22,46.49,46.9,45.63,46,8685686
DE,1-26-22,72.02,73.58,71.635,74,2338780
DFS,1-26-22,48.05,48.58,47.795,48,4378203
DGX,1-26-22,65.83,66.28,65.23,66,977481
DG,1-26-22,72.54,73.87,72.29,74,2979194
DHI,1-26-22,27.07,27.565,26.08,27,9427540
DHR,1-26-22,82.89,84.95,81.25,85,6550922
DISCA,1-26-22,26.43,27.48,26.34,27,3048322
DISCK,1-26-22,25.96,27.18,25.95,27,2668302
DISH,1-26-22,47.18,48.52,47.02,48,2099036
DIS,1-26-22,95.49,96.4261,95.09,96,6915592
DLR,1-26-22,75.87,78.53,75.74,79,2177220
DLTR,1-26-22,76.64,78.09,76.13,78,2195609
DOV,1-26-22,53.71,57.18,53.54,56,4152535
DPS,1-26-22,91.22,91.86,91.046,91,1565370
DRE,1-26-22,19.48,19.94,19.45,20,3280186
DRI,1-26-22,61.2,62.69,60.911,63,2065221
DTE,1-26-22,81.11,82.27,80.85,82,953802
DUK,1-26-22,72,73.2,71.74,72,2601256
DVA,1-26-22,66.24,66.63,65.72,67,528092
DVN,1-26-22,23.89,24.65,22.7,25,7529777
D,1-26-22,69.58,70.56,69.44,70,2075855
EA,1-26-22,69.9,71.49,69.61,71,5542955
EBAY,1-26-22,26.2,26.67,26.2,27,7625452
ECL,1-26-22,103.41,104.1588,103.12,104,1148009
ED,1-26-22,67.92,69.14,67.67,68,2111624
EFX,1-26-22,104.31,105.38,104.01,105,691143
EIX,1-26-22,60.3,61.31,60.23,61,2813297
EL,1-26-22,84.39,84.815,83.39,84,2090581
EMN,1-26-22,60.91,62.73,60.63,63,1522151
EMR,1-26-22,42.68,43.49,42.539,43,6502379
EOG,1-26-22,63,66.13,62.29,66,6788957
EQIX,1-26-22,304.18,305.99,299.875,304,1045178
EQR,1-26-22,78.35,79.9,78.1,80,1744301
EQT,1-26-22,58.6,61.46,57.6,61,2458214
ESRX,1-26-22,71.92,73.17,71.51,73,4935422
ESS,1-26-22,223.37,226.63,223.08,226,471433
ES,1-26-22,51.77,52.68,51.74,52,1538613
ETFC,1-26-22,23.6,23.98,23.35,24,3934235
ETN,1-26-22,48.27,49.135,47.46,49,3406979
ETR,1-26-22,67.93,69.54,67.89,69,834486
EW,1-26-22,79.16,80.85,78.89,80,1521938
EXC,1-26-22,27.24,28,27.22,28,6930176
EXPD,1-26-22,43.18,44.38,43.18,44,1436843
EXPE,1-26-22,104.66,105.93,102.36,105,2388457
EXR,1-26-22,88.09,91,87.83,90,1471752
FAST,1-26-22,37.295,38.23,37.15,38,4341250
FBHS,1-26-22,47.16,48.16,46.41,48,1810027
FB,1-26-22,97.76,97.88,95.66,97,26877080
FCX,1-26-22,4.4,4.42,3.83,4,92191383
FDX,1-26-22,126.37,127.75,125.8,127,1854369
FE,1-26-22,31.86,32.52,31.77,32,2931402
FFIV,1-26-22,94.28,96.577,94.18,96,1474377
FISV,1-26-22,90.52,91.8656,90.09,91,855729
FIS,1-26-22,59.01,60.09,58.72,60,1269184
FITB,1-26-22,15.14,15.4,15.05,15,17255185
FLIR,1-26-22,30.25,30.64,29.28,30,1964199
FLR,1-26-22,42.94,44.01,42.43,44,1508252
FLS,1-26-22,36.63,37.49,36.18,37,1232161
FL,1-26-22,65.74,66.76,65.22,66,2603311
FMC,1-26-22,33.97,34.97,33.835,35,1250615
FOXA,1-26-22,26.08,26.94,26.08,27,9345678
FOX,1-26-22,26.08,26.98,26.08,27,3271284
FRT,1-26-22,148.89,150.49,148.56,150,893619
FTI,1-26-22,24,24.25,23.52,24,3537732
F,1-26-22,12.14,12.295,12.04,12,45969782
GD,1-26-22,124.29,127.81,123.93,127,1777792
GE,1-26-22,28.07,28.54,28.05,28,42432903
GGP,1-26-22,26.92,27.42,26.92,27,5937638
GILD,1-26-22,90.72,92.83,90.25,92,6889214
GIS,1-26-22,54.86,55.48,54.86,55,2716633
GLW,1-26-22,16.78,18.05,16.76,18,19514153
GM,1-26-22,29.41,29.75,29.04,30,11656659
GOOGL,1-26-22,735.21,739.46,726.97,734,1547049
GOOG,1-26-22,713.85,718.28,706.48,713,1331691
GPC,1-26-22,79.56,82.29,79.56,82,864838
GPN,1-26-22,57.73,58.91,57.0601,59,2498669
GPS,1-26-22,23.09,24.2,23.04,24,5627965
GRMN,1-26-22,33.43,34.14,33.31,34,722057
GS,1-26-22,151.41,156.1,151.19,154,5237676
GT,1-26-22,28.02,29.09,27.8209,29,3580154
GWW,1-26-22,196.71,197,182.57,186,1494372
HAL,1-26-22,29.54,29.6025,28.52,29,17959868
HAS,1-26-22,71.53,72.38,70.93,72,1031002
HBAN,1-26-22,8.23,8.38,7.83,8,88356085
HBI,1-26-22,29.32,30.37,29.22,30,3119965
HCA,1-26-22,65.72,67.35,65.39,67,2503168
HCN,1-26-22,67.03,67.92,65.67,66,4865168
HCP,1-26-22,36.7,37.345,36.56,37,4490200
HD,1-26-22,121.73,122.45,120.64,122,4475561
HES,1-26-22,35.12,35.98,34.55,35,8791053
HIG,1-26-22,38.04,38.83,38.04,39,2852298
HII,1-26-22,122.35,125.11,122.35,125,192148
HOG,1-26-22,39.57,39.62,38.14,39,7167991
HOLX,1-26-22,35.9,36.48,35.53,36,2175982
HON,1-26-22,96.75,98.64,96.39,99,3257783
HPE,1-26-22,13.35,13.725,13.35,14,10726138
HPQ,1-26-22,9.54,9.8,9.51,10,9929560
HP,1-26-22,45.44,46.53,44.045,46,2645934
HRB,1-26-22,32.7,32.91,32.39,33,1802064
HRL,1-26-22,37.83,38.73,37.76,38,2476020
HRS,1-26-22,84.29,85.72,84.17,86,985711
HSIC,1-26-22,72.465,74.48,71.9775,74,1236280
HST,1-26-22,13.63,14.12,13.59,14,13113618
HSY,1-26-22,84.13,85.49,83.64,85,1379544
